KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
533606972,0,,,909,438,471,162,92,70,725,334,391,623,304,319,694,321,373,673,313,360,102,30,72,60,8,52,35,5,30,3,0,3,15,10,5,378,376,142,89,63,62,13,5,2,227,213,14,60,46,34,10,12
533606973,0,,,57,29,28,8,4,4,49,25,24,30,16,14,49,25,24,49,25,24,19,9,10,9,5,4,1,0,1,0,0,0,0,0,0,23,23,5,9,4,4,0,1,0,18,16,2,3,13,0,4,7
533606974,0,,,526,270,256,55,26,29,470,243,227,297,157,140,453,232,221,448,228,220,173,86,87,76,35,41,20,9,11,1,1,0,7,6,1,205,205,46,69,48,23,8,11,0,159,134,25,14,112,4,18,44
533606981,0,,,1647,817,830,243,134,109,1384,669,715,1117,559,558,1317,635,682,1270,613,657,267,110,157,151,56,95,64,20,44,8,1,7,21,6,15,608,607,142,168,135,117,34,9,2,455,414,41,81,147,29,29,43
533606982,0,,,1343,636,707,158,78,80,1165,544,621,795,384,411,1122,526,596,1094,511,583,370,160,210,203,73,130,71,19,52,14,3,11,14,8,6,544,542,174,154,101,82,20,6,5,360,319,41,42,211,38,42,74
533606983,0,,,206,106,100,23,14,9,183,92,91,126,64,62,174,88,86,170,87,83,57,28,29,27,10,17,4,0,4,0,0,0,1,1,0,79,79,19,18,23,14,4,1,0,59,54,5,3,38,0,11,11
533606984,0,,,1198,558,640,233,110,123,947,437,510,705,332,373,907,420,487,881,413,468,242,105,137,111,44,67,28,9,19,2,0,2,12,2,10,432,431,103,105,92,78,44,6,3,320,287,33,59,147,19,30,44
533606991,0,,,1463,727,736,228,109,119,1218,605,613,898,462,436,1173,575,598,1144,562,582,320,143,177,168,70,98,40,13,27,3,0,3,34,10,24,611,610,201,161,119,91,29,7,2,402,370,32,58,212,28,64,62
533606992,0,,,1717,837,880,267,126,141,1423,696,727,1105,547,558,1353,663,690,1317,646,671,318,149,169,153,70,83,27,10,17,3,1,2,65,42,23,688,688,199,182,140,120,35,6,6,484,439,45,76,209,45,38,71
533606993,0,,,1158,580,578,198,106,92,946,466,480,651,335,316,916,454,462,901,449,452,295,131,164,176,79,97,37,16,21,2,0,2,16,10,6,446,445,121,124,83,78,27,10,2,319,278,41,45,178,26,32,61
533606994,0,,,1380,671,709,268,135,133,1096,526,570,881,431,450,1034,504,530,996,490,506,215,95,120,102,43,59,32,13,19,2,0,2,16,7,9,507,507,123,118,103,117,38,6,2,380,332,48,79,140,21,29,38
533607001,0,,,1067,519,548,108,59,49,888,414,474,597,299,298,863,403,460,850,395,455,291,115,176,157,55,102,54,9,45,5,1,4,8,5,3,482,481,176,158,68,58,15,5,1,284,250,34,32,179,27,50,58
533607002,0,,,488,235,253,68,26,42,400,200,200,280,145,135,384,189,195,373,181,192,120,55,65,55,24,31,18,5,13,1,0,1,4,2,2,181,181,33,59,42,30,13,2,2,140,123,17,18,78,2,15,21
533607003,0,,,2051,1020,1031,246,122,124,1631,801,830,1204,617,587,1589,779,810,1563,768,795,427,184,243,197,79,118,42,16,26,1,0,1,32,14,18,932,932,350,252,169,126,26,7,2,532,489,43,76,292,58,80,92
533607004,0,,,1133,536,597,105,54,51,959,444,515,623,300,323,927,433,494,905,419,486,336,144,192,192,75,117,42,19,23,2,1,1,19,8,11,463,463,115,160,94,70,15,4,5,325,299,26,22,229,4,74,67
533607011,0,,,696,331,365,93,53,40,562,258,304,381,183,198,544,246,298,529,242,287,181,75,106,87,37,50,25,7,18,1,1,0,21,9,12,256,256,53,78,47,55,15,6,2,191,160,31,17,122,6,29,35
533607012,0,,,358,169,189,70,36,34,271,124,147,199,92,107,265,124,141,261,124,137,72,32,40,39,16,23,11,4,7,1,0,1,10,4,6,126,126,21,32,33,26,14,0,0,102,86,16,25,50,0,8,15
533607013,0,,,888,429,459,129,69,60,700,328,372,460,218,242,685,321,364,675,314,361,240,110,130,126,52,74,30,15,15,0,0,0,19,11,8,342,342,76,119,55,66,15,7,4,251,206,45,34,163,2,37,53
533607014,0,,,227,120,107,19,9,10,167,87,80,107,57,50,161,84,77,159,84,75,60,30,30,31,16,15,6,2,4,0,0,0,4,2,2,86,86,16,27,23,15,3,1,1,60,53,7,4,38,1,6,15
533607021,0,,,483,295,188,75,36,39,403,256,147,305,211,94,392,251,141,381,242,139,98,45,53,48,21,27,9,3,6,2,0,2,3,2,1,221,221,112,31,29,32,12,4,1,107,91,16,15,59,99,6,21
533607022,0,,,1100,559,541,147,75,72,875,433,442,673,343,330,836,413,423,814,400,414,202,90,112,96,40,56,23,11,12,1,1,0,21,6,15,447,447,132,122,91,73,19,6,4,296,257,39,50,133,20,24,41
533607023,0,,,1396,716,680,250,134,116,1033,519,514,862,437,425,993,498,495,971,489,482,171,82,89,68,32,36,14,4,10,1,0,1,26,5,21,544,543,145,134,123,105,25,9,2,370,339,31,88,113,17,19,34
533607024,0,,,1882,947,935,284,147,137,1432,708,724,1111,563,548,1370,676,694,1334,658,676,321,145,176,172,80,92,44,15,29,2,0,2,35,15,20,719,718,196,172,153,144,38,10,5,484,440,44,87,193,44,38,61
533607031,0,,,352,250,102,18,9,9,316,226,90,225,181,44,309,223,86,294,209,85,91,45,46,73,35,38,7,5,2,0,0,0,1,1,0,226,226,158,34,18,11,3,1,1,67,62,5,6,53,115,7,26
533607032,0,,,33,16,17,1,1,0,32,15,17,17,7,10,30,14,16,29,14,15,15,8,7,4,3,1,1,1,0,0,0,0,0,0,0,12,12,2,4,3,2,0,1,0,10,8,2,0,9,0,1,3
533607033,0,,,934,474,460,133,74,59,758,378,380,489,253,236,726,360,366,707,352,355,269,125,144,138,66,72,42,16,26,0,0,0,11,5,6,346,345,79,96,71,72,17,6,4,256,221,35,34,164,6,40,53
533607034,0,,,144,69,75,8,3,5,128,60,68,82,39,43,121,56,65,119,56,63,46,21,25,22,9,13,6,3,3,0,0,0,9,4,5,59,59,17,19,12,6,2,2,1,40,34,6,1,36,0,15,9
533607041,0,,,240,115,125,46,24,22,191,89,102,134,68,66,184,86,98,182,84,98,57,21,36,29,10,19,4,2,2,0,0,0,4,0,4,81,81,12,24,15,20,7,2,1,68,56,12,16,39,2,6,11
533607042,0,,,86,38,48,3,2,1,81,36,45,46,20,26,78,36,42,76,35,41,35,16,19,15,7,8,4,1,3,1,0,1,9,0,9,36,36,13,9,5,6,2,1,0,22,12,10,1,20,8,3,3
533607043,0,,,81,37,44,11,5,6,66,29,37,48,18,30,61,28,33,59,28,31,18,11,7,6,4,2,1,1,0,0,0,0,0,0,0,33,33,14,5,5,5,3,0,1,19,17,2,1,11,2,3,4
533607044,0,,,512,268,244,58,38,20,442,218,224,272,140,132,425,211,214,413,204,209,170,78,92,88,42,46,20,7,13,2,1,1,5,3,2,208,208,65,60,36,30,10,3,4,142,117,25,11,106,4,20,35
533607051,2,533607052,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533607052,1,,533607051,687,373,314,76,51,25,608,320,288,406,234,172,568,286,282,555,278,277,202,86,116,97,40,57,33,13,20,3,2,1,37,23,14,302,302,125,62,60,33,15,5,3,175,137,38,18,132,40,33,33
533607053,0,,,446,256,190,43,20,23,385,219,166,249,153,96,379,216,163,371,211,160,136,66,70,58,27,31,8,3,5,0,0,0,33,17,16,230,230,112,61,31,14,10,1,1,118,101,17,13,91,9,20,34
533607054,0,,,47,24,23,2,0,2,45,24,21,22,14,8,44,23,21,44,23,21,23,10,13,16,7,9,5,2,3,0,0,0,0,0,0,16,16,2,6,4,2,0,1,1,14,9,5,1,14,0,2,2
533607061,0,,,1307,627,680,149,68,81,1140,547,593,818,403,415,1096,526,570,1064,508,556,322,144,178,165,73,92,36,13,23,2,0,2,253,125,128,597,597,208,184,115,68,19,2,1,384,357,27,52,233,36,79,67
533607062,1,,533607064,285,138,147,42,17,25,249,125,124,143,73,70,238,118,120,234,116,118,106,52,54,59,26,33,18,5,13,0,0,0,4,1,3,104,104,22,29,22,23,7,3,0,84,67,17,13,66,2,14,24
533607063,0,,,227,110,117,23,10,13,199,97,102,127,66,61,188,93,95,181,91,90,72,31,41,43,16,27,9,5,4,1,1,0,10,5,5,92,92,31,24,12,17,5,2,1,60,46,14,2,50,5,12,11
533607064,2,533607062,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533607074,2,533607083,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533607083,1,,533607074,84,41,43,8,4,4,78,38,40,53,27,26,77,38,39,75,37,38,25,11,14,16,8,8,3,1,2,1,1,0,0,0,0,33,33,7,13,6,5,2,0,1,27,25,2,3,17,0,3,6
533607091,0,,,41,23,18,2,2,0,39,21,18,22,11,11,39,21,18,39,21,18,17,10,7,9,6,3,2,1,1,0,0,0,0,0,0,12,12,0,4,3,1,4,0,0,12,8,4,1,10,0,0,2
533607092,1,,533607093,17,9,8,3,1,2,20,11,9,9,5,4,20,11,9,20,11,9,11,6,5,5,2,3,2,1,1,0,0,0,0,0,0,7,7,1,3,4,1,0,0,0,8,6,2,1,6,0,1,1
533607093,2,533607092,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533607101,0,,,1603,780,823,211,100,111,1296,628,668,951,479,472,1254,599,655,1221,581,640,345,149,196,173,70,103,36,9,27,3,0,3,32,15,17,663,663,194,213,109,99,33,11,4,439,393,46,52,233,32,58,68
533607102,0,,,507,250,257,67,37,30,433,208,225,269,133,136,419,198,221,411,196,215,164,75,89,81,39,42,18,6,12,2,0,2,4,1,3,184,184,32,62,31,43,12,2,2,150,130,20,15,109,0,21,34
533607103,0,,,1042,530,512,140,73,67,795,399,396,580,305,275,771,385,386,759,377,382,215,94,121,93,40,53,22,4,18,1,0,1,22,11,11,435,435,142,112,81,71,26,2,1,266,231,35,35,137,27,25,42
533607104,0,,,788,384,404,102,55,47,659,315,344,456,222,234,630,301,329,608,292,316,203,93,110,105,49,56,17,7,10,0,0,0,2,1,1,289,289,51,89,65,63,15,5,1,227,203,24,27,130,3,24,45
533607111,0,,,705,346,359,82,46,36,593,285,308,392,194,198,570,272,298,557,267,290,201,91,110,101,46,55,27,9,18,4,1,3,1,0,1,265,265,48,94,52,50,15,4,2,207,185,22,20,134,1,29,38
533607112,0,,,1223,619,604,172,101,71,1033,509,524,690,367,323,1009,495,514,985,484,501,343,142,201,183,74,109,60,20,40,1,0,1,3,2,1,503,502,161,144,95,61,29,11,1,338,297,41,51,204,12,46,66
533607113,0,,,1169,557,612,125,63,62,985,462,523,612,310,302,963,449,514,948,440,508,373,152,221,221,87,134,67,23,44,2,0,2,11,3,8,431,429,92,143,87,69,21,13,4,327,278,49,31,225,11,46,71
533607114,0,,,1328,660,668,194,97,97,1110,548,562,794,404,390,1078,533,545,1065,525,540,316,144,172,167,74,93,60,21,39,3,1,2,19,8,11,566,566,190,154,103,84,28,4,3,370,333,37,61,207,38,54,69
533607121,0,,,1556,796,760,217,114,103,1292,654,638,963,503,460,1258,641,617,1231,624,607,329,151,178,183,86,97,42,18,24,1,1,0,32,11,21,662,662,223,180,128,89,29,6,7,432,386,46,69,215,52,55,66
533607122,0,,,1988,1004,984,249,124,125,1614,805,809,1171,610,561,1545,767,778,1511,747,764,443,195,248,255,112,143,55,26,29,2,2,0,92,35,57,855,854,304,226,137,129,45,12,1,520,461,59,80,303,87,74,90
533607123,0,,,1352,691,661,185,91,94,1100,567,533,814,436,378,1075,557,518,1054,550,504,286,131,155,137,54,83,45,17,28,2,0,2,16,10,6,618,618,255,144,104,86,22,6,1,355,309,46,66,194,39,47,54
533607124,0,,,1914,908,1006,255,136,119,1557,720,837,1106,545,561,1516,699,817,1478,677,801,451,175,276,261,111,150,57,21,36,2,0,2,113,58,55,821,821,253,251,160,117,31,7,2,531,496,35,89,308,41,98,96
533607131,0,,,1904,969,935,345,177,168,1424,718,706,1135,576,559,1362,684,678,1326,666,660,289,142,147,144,67,77,28,13,15,2,1,1,31,12,19,687,687,174,137,138,178,38,17,5,480,426,54,104,192,15,43,50
533607132,0,,,209,108,101,23,10,13,186,98,88,113,65,48,180,94,86,178,92,86,73,33,40,26,11,15,4,1,3,1,0,1,1,1,0,78,78,16,23,20,11,5,3,0,62,53,9,8,46,2,7,16
533607133,0,,,710,373,337,91,37,54,552,297,255,411,229,182,541,293,248,530,286,244,141,68,73,59,27,32,15,8,7,1,0,1,15,11,4,309,309,117,76,47,49,17,2,1,178,162,16,29,96,32,26,26
533607134,0,,,780,382,398,108,52,56,635,307,328,486,232,254,621,299,322,602,287,315,149,75,74,78,39,39,21,11,10,0,0,0,63,2,61,310,310,118,51,50,59,23,5,4,182,145,37,24,100,72,25,23
533607141,0,,,137,67,70,31,17,14,102,48,54,84,39,45,95,45,50,90,42,48,18,9,9,2,1,1,0,0,0,0,0,0,0,0,0,42,42,2,11,12,11,5,0,1,38,33,5,5,11,0,0,5
533607142,0,,,246,113,133,36,17,19,202,93,109,122,52,70,191,87,104,186,86,100,80,41,39,34,19,15,6,3,3,1,0,1,5,3,2,86,86,14,24,18,23,5,1,1,70,56,14,8,53,0,9,16
533607143,0,,,274,134,140,58,31,27,197,94,103,181,88,93,183,87,96,177,83,94,16,6,10,6,2,4,1,0,1,0,0,0,8,1,7,93,93,16,17,28,21,10,1,0,71,68,3,12,11,0,3,4
533607144,0,,,739,369,370,96,55,41,607,298,309,401,205,196,581,284,297,567,274,293,206,93,113,102,41,61,22,6,16,1,0,1,19,7,12,257,257,43,75,53,59,16,7,4,203,163,40,24,130,8,20,38
533607151,0,,,367,192,175,41,20,21,326,172,154,211,116,95,309,162,147,299,158,141,115,56,59,63,31,32,20,9,11,1,0,1,2,1,1,128,128,24,39,23,25,11,1,5,103,86,17,11,74,1,14,26
533607152,0,,,367,207,160,26,12,14,340,194,146,260,160,100,334,189,145,326,188,138,80,34,46,36,17,19,8,1,7,0,0,0,20,18,2,184,184,92,40,23,22,5,1,1,87,79,8,5,50,19,8,21
533607153,0,,,106,53,53,15,8,7,91,45,46,65,33,32,88,44,44,86,43,43,26,12,14,7,4,3,1,0,1,0,0,0,0,0,0,36,36,3,11,11,8,2,1,0,33,29,4,4,17,0,3,8
533607154,0,,,1230,582,648,106,56,50,1112,519,593,653,328,325,1093,510,583,1075,500,575,459,191,268,261,97,164,104,28,76,16,0,16,21,12,9,501,499,149,180,80,67,16,7,0,344,300,44,30,251,21,60,83
533607161,0,,,352,169,183,26,11,15,325,157,168,188,97,91,315,152,163,308,148,160,137,60,77,60,28,32,21,7,14,2,1,1,1,0,1,139,139,35,45,31,17,6,3,2,103,84,19,7,89,2,21,25
533607162,0,,,134,67,67,10,4,6,124,63,61,79,42,37,121,60,61,117,56,61,45,21,24,20,6,14,7,0,7,0,0,0,20,9,11,53,53,10,23,8,10,0,0,2,43,35,8,2,29,1,4,11
533607163,0,,,1786,885,901,266,125,141,1496,744,752,1092,558,534,1440,717,723,1402,697,705,404,186,218,226,103,123,45,21,24,1,0,1,100,51,49,708,708,206,187,144,116,34,12,9,494,436,58,74,262,28,56,86
533607164,0,,,1103,539,564,140,64,76,951,466,485,636,321,315,916,444,472,874,419,455,315,145,170,188,85,103,30,13,17,2,1,1,81,33,48,463,463,139,148,76,69,24,5,2,318,287,31,26,208,26,51,73
533607172,0,,,937,458,479,91,53,38,846,405,441,506,248,258,833,395,438,813,385,428,340,157,183,131,58,73,36,12,24,3,1,2,7,3,4,357,356,52,147,85,46,16,8,2,302,273,29,26,215,0,36,89
533607173,0,,,435,207,228,20,9,11,415,198,217,214,107,107,405,195,210,399,191,208,201,91,110,82,41,41,18,7,11,0,0,0,17,9,8,185,185,39,83,28,29,6,0,0,145,128,17,4,130,9,26,55
533607174,0,,,1707,823,884,240,111,129,1463,708,755,969,480,489,1418,682,736,1382,664,718,494,228,266,211,103,108,47,17,30,3,1,2,33,14,19,641,640,114,234,122,113,45,9,3,524,455,69,56,312,8,53,129
533607181,0,,,461,237,224,43,22,21,418,215,203,280,153,127,409,210,199,404,207,197,138,62,76,43,20,23,9,4,5,0,0,0,2,2,0,164,161,36,53,36,28,6,2,0,123,113,10,8,84,2,11,27
533607183,0,,,246,121,125,39,19,20,207,102,105,135,68,67,199,98,101,193,95,98,72,34,38,36,17,19,6,2,4,0,0,0,2,1,1,90,90,17,25,20,22,5,1,0,71,63,8,4,47,0,11,14
533607201,0,,,1304,658,646,152,82,70,1096,546,550,780,392,388,1063,531,532,1032,514,518,316,154,162,149,71,78,46,24,22,4,2,2,6,3,3,560,560,187,154,107,81,22,9,0,362,316,46,47,211,35,45,62
533607202,0,,,893,436,457,154,84,70,722,341,381,484,237,247,691,327,364,674,319,355,238,104,134,145,64,81,51,19,32,6,1,5,4,3,1,277,275,29,72,63,71,27,10,3,239,203,36,40,131,0,21,39
533607203,0,,,714,319,395,156,74,82,539,233,306,439,185,254,527,229,298,511,224,287,100,48,52,56,27,29,10,4,6,0,0,0,19,9,10,264,262,89,47,45,60,15,6,0,170,157,13,48,57,52,8,18
533607204,0,,,922,453,469,130,66,64,735,356,379,523,266,257,713,346,367,684,329,355,212,90,122,109,46,63,25,10,15,1,0,1,5,2,3,345,345,72,96,78,75,21,2,1,256,221,35,44,143,6,34,43
533607211,0,,,971,458,513,113,57,56,850,398,452,492,236,256,822,385,437,802,375,427,358,162,196,190,80,110,46,19,27,2,1,1,2,1,1,363,363,53,150,66,66,16,9,3,304,260,44,33,234,0,42,88
533607212,0,,,779,359,420,112,56,56,667,303,364,451,214,237,641,291,350,618,282,336,216,89,127,121,51,70,37,12,25,4,0,4,2,1,1,286,286,58,82,60,60,19,7,0,227,192,35,35,138,1,41,46
533607213,0,,,727,354,373,86,42,44,605,291,314,384,187,197,581,280,301,568,275,293,221,104,117,105,48,57,20,10,10,2,1,1,1,0,1,253,253,40,77,50,60,17,5,4,202,163,39,27,141,1,25,42
533607214,0,,,796,380,416,86,39,47,709,340,369,457,224,233,681,324,357,666,316,350,252,116,136,131,61,70,33,15,18,1,1,0,12,7,5,272,272,37,86,55,60,26,6,2,232,180,52,12,163,2,21,51
533607221,0,,,1411,684,727,203,109,94,1192,567,625,751,392,359,1150,544,606,1128,535,593,441,175,266,273,105,168,107,35,72,8,2,6,17,6,11,520,518,138,144,99,102,29,3,3,378,333,45,60,232,12,57,72
533607222,0,,,1614,794,820,205,101,104,1391,684,707,1060,530,530,1319,649,670,1272,630,642,331,154,177,172,89,83,45,25,20,5,2,3,10,2,8,604,604,118,188,133,116,39,8,2,477,422,55,61,215,9,37,64
533607223,0,,,1005,501,504,140,73,67,843,419,424,592,295,297,806,406,400,788,395,393,251,124,127,127,64,63,34,18,16,4,0,4,4,1,3,402,402,118,110,75,68,21,6,4,282,247,35,39,169,11,35,52
533607224,0,,,1624,810,814,208,104,104,1378,686,692,1040,532,508,1322,661,661,1287,646,641,338,154,184,160,68,92,34,11,23,2,0,2,17,6,11,688,688,221,200,122,103,30,10,2,456,403,53,62,223,39,42,70
533607231,0,,,480,253,227,54,29,25,420,221,199,276,155,121,406,213,193,404,213,191,144,66,78,71,26,45,21,8,13,1,0,1,31,23,8,218,218,76,74,37,18,8,3,2,141,125,16,12,100,17,21,33
533607232,0,,,1241,615,626,259,126,133,953,475,478,693,355,338,915,457,458,887,438,449,260,120,140,142,63,79,24,8,16,0,0,0,19,8,11,418,418,64,100,95,116,35,4,4,346,309,37,91,170,1,32,57
533607233,0,,,1457,713,744,207,107,100,1207,585,622,878,436,442,1165,552,613,1137,540,597,329,149,180,152,68,84,41,13,28,2,0,2,14,6,8,583,583,166,169,114,83,34,13,4,416,354,62,60,218,20,49,61
533607234,0,,,1673,786,887,254,131,123,1403,647,756,1003,472,531,1340,611,729,1295,594,701,400,175,225,219,85,134,62,21,41,2,1,1,44,17,27,636,636,156,177,127,117,45,9,5,478,417,61,65,270,15,68,75
533607241,0,,,82,43,39,9,5,4,73,38,35,51,26,25,72,38,34,71,38,33,22,12,10,11,6,5,5,3,2,1,1,0,1,0,1,30,30,5,9,9,4,2,1,0,25,21,4,2,15,0,1,5
533607242,2,533607244,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533607243,0,,,528,268,260,89,47,42,439,221,218,296,152,144,424,214,210,414,208,206,143,69,74,78,41,37,21,11,10,0,0,0,7,5,2,180,180,20,62,35,39,21,3,0,159,140,19,20,91,1,15,35
533607244,1,,533607242,5,2,3,1,1,0,13,6,7,11,6,5,13,6,7,13,6,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,0,0,0,0,4,4,0,1,2,0,0,0
533607251,0,,,49,23,26,8,4,4,41,19,22,31,13,18,40,19,21,37,17,20,10,6,4,3,1,2,0,0,0,0,0,0,0,0,0,14,14,3,0,4,6,0,0,1,11,9,2,1,7,0,2,0
533607252,0,,,999,515,484,99,36,63,888,470,418,613,337,276,858,451,407,839,440,399,275,133,142,137,66,71,32,14,18,1,0,1,78,40,38,422,422,129,125,82,63,19,2,2,283,253,30,26,189,12,51,49
533607253,0,,,22,11,11,4,3,1,18,8,10,10,5,5,18,8,10,18,8,10,8,3,5,2,1,1,1,0,1,0,0,0,0,0,0,9,9,2,3,2,2,0,0,0,7,7,0,1,5,0,2,2
533607254,0,,,71,33,38,7,2,5,64,31,33,40,20,20,63,30,33,62,29,33,24,11,13,15,6,9,6,3,3,0,0,0,0,0,0,26,26,5,9,8,0,1,2,1,21,17,4,3,16,2,0,5
533607261,0,,,1354,686,668,161,90,71,1173,583,590,834,437,397,1154,573,581,1126,559,567,339,146,193,191,69,122,53,17,36,3,1,2,44,22,22,649,649,281,167,105,65,24,6,1,361,312,49,54,232,66,70,64
533607262,0,,,586,309,277,83,43,40,496,262,234,360,198,162,480,252,228,470,245,225,136,64,72,83,38,45,28,12,16,4,3,1,9,6,3,242,241,81,65,46,33,10,3,3,155,137,18,33,88,16,31,18
533607263,0,,,105,57,48,13,9,4,89,46,43,69,38,31,87,45,42,86,44,42,20,8,12,10,3,7,5,2,3,0,0,0,4,3,1,56,56,26,19,5,4,2,0,0,28,27,1,4,14,6,5,6
533607264,0,,,94,46,48,12,6,6,82,40,42,56,28,28,79,38,41,76,36,40,26,12,14,17,10,7,3,2,1,0,0,0,4,2,2,35,35,4,14,9,5,3,0,0,31,29,2,3,17,1,2,8
533607271,0,,,130,63,67,13,10,3,117,53,64,66,31,35,113,52,61,111,51,60,51,22,29,27,13,14,3,1,2,0,0,0,4,3,1,54,54,10,19,18,7,0,0,0,43,40,3,4,31,0,5,11
533607272,0,,,802,384,418,100,45,55,699,336,363,413,202,211,681,326,355,670,323,347,286,134,152,120,59,61,20,6,14,4,0,4,29,15,14,313,313,59,122,60,52,13,6,1,253,229,24,26,187,1,37,75
533607273,0,,,205,84,121,13,8,5,192,76,116,67,33,34,186,74,112,186,74,112,125,43,82,105,35,70,70,17,53,14,3,11,0,0,0,32,31,2,6,9,6,7,0,1,29,20,9,5,19,0,2,3
533607274,0,,,392,182,210,44,20,24,348,162,186,214,97,117,338,158,180,332,153,179,134,65,69,63,32,31,14,5,9,1,0,1,0,0,0,147,146,24,56,35,20,7,4,0,121,109,12,7,81,1,18,30
533607281,0,,,12,8,4,2,2,0,10,6,4,5,3,2,10,6,4,10,6,4,5,3,2,0,0,0,0,0,0,0,0,0,1,0,1,5,5,1,2,1,1,0,0,0,3,3,0,0,3,0,0,1
533607283,0,,,77,40,37,9,6,3,68,34,34,52,28,24,62,32,30,61,31,30,16,6,10,4,1,3,0,0,0,0,0,0,5,2,3,24,24,2,8,4,4,5,1,0,22,16,6,2,11,0,1,1
533607294,0,,,29,15,14,1,0,1,28,15,13,12,9,3,28,15,13,28,15,13,16,6,10,8,4,4,3,1,2,0,0,0,0,0,0,11,11,4,3,1,1,0,2,0,7,4,3,0,10,0,4,2
533607301,0,,,753,369,384,113,61,52,619,297,322,418,208,210,603,290,313,588,281,307,201,89,112,104,51,53,17,7,10,0,0,0,12,2,10,270,270,42,88,59,57,17,4,3,221,194,27,32,129,2,20,44
533607302,0,,,766,389,377,97,58,39,647,316,331,427,211,216,619,295,324,608,287,321,220,105,115,102,46,56,21,12,9,2,1,1,2,0,2,285,285,57,86,64,53,19,4,2,221,195,26,25,140,5,26,50
533607303,0,,,485,223,262,62,28,34,403,186,217,274,119,155,384,177,207,374,171,203,129,67,62,59,31,28,9,4,5,0,0,0,16,2,14,171,171,28,48,40,39,11,5,0,137,123,14,19,82,8,13,26
533607304,0,,,705,330,375,75,40,35,628,288,340,381,178,203,609,280,329,585,269,316,247,110,137,130,61,69,29,13,16,0,0,0,4,2,2,268,268,64,78,57,40,20,9,0,203,170,33,20,164,3,41,45
533607311,0,,,428,207,221,57,33,24,348,162,186,238,113,125,336,155,181,329,152,177,110,49,61,57,23,34,16,6,10,0,0,0,17,8,9,147,147,27,41,28,31,13,4,3,114,87,27,11,73,1,13,16
533607312,0,,,48,23,25,8,2,6,37,20,17,20,13,7,35,19,16,35,19,16,17,7,10,12,5,7,2,1,1,0,0,0,0,0,0,22,22,11,5,3,0,0,3,0,11,9,2,3,12,1,4,3
533607313,0,,,329,166,163,49,26,23,270,135,135,185,97,88,256,129,127,249,126,123,85,38,47,36,16,20,4,1,3,0,0,0,0,0,0,123,123,24,39,23,30,5,1,1,96,90,6,12,52,1,10,24
533607314,0,,,560,267,293,57,16,41,483,241,242,322,165,157,461,231,230,447,224,223,161,76,85,90,43,47,19,10,9,1,0,1,12,9,3,218,218,56,59,45,44,11,2,1,156,139,17,12,105,12,21,29
533607321,0,,,576,288,288,66,32,34,506,254,252,327,171,156,489,246,243,477,238,239,179,83,96,91,43,48,25,13,12,0,0,0,0,0,0,224,224,53,72,50,30,11,5,3,169,145,24,18,115,5,28,33
533607322,0,,,1031,515,516,121,63,58,874,433,441,651,337,314,843,416,427,829,413,416,223,96,127,107,45,62,26,8,18,5,1,4,9,3,6,454,453,174,114,79,66,11,7,2,271,236,35,42,149,30,37,40
533607323,0,,,458,226,232,78,42,36,380,184,196,266,134,132,365,174,191,351,168,183,114,50,64,59,27,32,18,4,14,4,1,3,2,2,0,151,150,27,37,34,32,15,4,1,122,109,13,19,63,0,16,21
533607324,0,,,642,342,300,63,34,29,573,302,271,356,201,155,550,289,261,536,284,252,217,101,116,134,68,66,36,19,17,2,2,0,0,0,0,261,261,79,75,48,39,13,4,3,182,155,27,15,138,19,23,44
533607331,0,,,1430,702,728,180,96,84,1232,596,636,835,422,413,1197,577,620,1180,573,607,397,174,223,224,89,135,73,29,44,4,1,3,28,10,18,596,596,157,200,120,85,31,3,0,435,380,55,63,267,20,68,78
